*** pb_200rnd0700.dat ****
VALUE KNAP: 1423.00
VALUE MINKNAP: 1423.00
VALUE KNAP: 1304.25
VALUE MINKNAP: 1304.25
VALUE KNAP: 1275.31
VALUE MINKNAP: 1275.31
VALUE KNAP: 1215.01
VALUE MINKNAP: 1215.01
VALUE KNAP: 1176.93
VALUE MINKNAP: 1176.93
VALUE KNAP: 1179.54
VALUE MINKNAP: 1179.54
VALUE KNAP: 1185.86
VALUE MINKNAP: 1185.86
VALUE KNAP: 1175.07
VALUE MINKNAP: 1175.07
VALUE KNAP: 1100.46
VALUE MINKNAP: 1100.46
VALUE KNAP: 1071.86
VALUE MINKNAP: 1071.86
VALUE KNAP: 1072.81
VALUE MINKNAP: 1072.81
VALUE KNAP: 1052.90
VALUE MINKNAP: 1052.90
VALUE KNAP: 1053.66
VALUE MINKNAP: 1053.66
VALUE KNAP: 1051.01
VALUE MINKNAP: 1051.01
VALUE KNAP: 1048.28
VALUE MINKNAP: 1048.28
VALUE KNAP: 1031.12
VALUE MINKNAP: 1031.12
VALUE KNAP: 1027.59
VALUE MINKNAP: 1027.59
VALUE KNAP: 1023.96
VALUE MINKNAP: 1023.96
VALUE KNAP: 1023.28
VALUE MINKNAP: 1023.28
VALUE KNAP: 1021.83
VALUE MINKNAP: 1021.83
VALUE KNAP: 1018.98
VALUE MINKNAP: 1018.98
VALUE KNAP: 1018.10
VALUE MINKNAP: 1018.10
VALUE KNAP: 1016.17
VALUE MINKNAP: 1016.17
VALUE KNAP: 1016.21
VALUE MINKNAP: 1016.21
VALUE KNAP: 1015.13
VALUE MINKNAP: 1015.13
VALUE KNAP: 1014.49
VALUE MINKNAP: 1014.49
VALUE KNAP: 1012.42
VALUE MINKNAP: 1012.42
VALUE KNAP: 1011.89
VALUE MINKNAP: 1011.89
VALUE KNAP: 1011.64
VALUE MINKNAP: 1011.64
VALUE KNAP: 1011.25
VALUE MINKNAP: 1011.25
VALUE KNAP: 1011.21
VALUE MINKNAP: 1011.21
VALUE KNAP: 1010.60
VALUE MINKNAP: 1010.60
VALUE KNAP: 1010.33
VALUE MINKNAP: 1010.33
VALUE KNAP: 1009.95
