*** pb_500rnd1800.dat ****
VALUE KNAP: 62.00
VALUE MINKNAP: 62.00
VALUE KNAP: 58.36
VALUE MINKNAP: 58.36
VALUE KNAP: 61.05
VALUE MINKNAP: 61.05
VALUE KNAP: 56.45
VALUE MINKNAP: 56.45
VALUE KNAP: 56.53
VALUE MINKNAP: 56.53
VALUE KNAP: 54.94
VALUE MINKNAP: 54.94
VALUE KNAP: 55.47
VALUE MINKNAP: 55.47
VALUE KNAP: 54.83
VALUE MINKNAP: 54.83
VALUE KNAP: 47.13
VALUE MINKNAP: 47.13
VALUE KNAP: 45.09
VALUE MINKNAP: 45.09
VALUE KNAP: 44.67
VALUE MINKNAP: 44.67
VALUE KNAP: 44.01
VALUE MINKNAP: 44.01
VALUE KNAP: 44.55
VALUE MINKNAP: 44.55
VALUE KNAP: 41.86
VALUE MINKNAP: 41.86
VALUE KNAP: 39.90
VALUE MINKNAP: 39.90
VALUE KNAP: 38.55
VALUE MINKNAP: 38.55
VALUE KNAP: 37.77
VALUE MINKNAP: 37.77
VALUE KNAP: 37.55
VALUE MINKNAP: 37.55
VALUE KNAP: 36.99
VALUE MINKNAP: 36.99
VALUE KNAP: 35.92
VALUE MINKNAP: 35.92
VALUE KNAP: 35.37
VALUE MINKNAP: 35.37
VALUE KNAP: 35.11
VALUE MINKNAP: 35.11
VALUE KNAP: 34.80
VALUE MINKNAP: 34.80
VALUE KNAP: 34.89
VALUE MINKNAP: 34.89
VALUE KNAP: 34.56
VALUE MINKNAP: 34.56
VALUE KNAP: 34.17
VALUE MINKNAP: 34.17
VALUE KNAP: 33.95
VALUE MINKNAP: 33.95
VALUE KNAP: 33.74
VALUE MINKNAP: 33.74
VALUE KNAP: 33.64
VALUE MINKNAP: 33.64
VALUE KNAP: 33.63
VALUE MINKNAP: 33.63
VALUE KNAP: 33.35
VALUE MINKNAP: 33.35
VALUE KNAP: 33.20
VALUE MINKNAP: 33.20
VALUE KNAP: 33.11
VALUE MINKNAP: 33.11
VALUE KNAP: 33.10
VALUE MINKNAP: 33.10
VALUE KNAP: 33.04
VALUE MINKNAP: 33.04
VALUE KNAP: 32.91
VALUE MINKNAP: 32.91
VALUE KNAP: 32.86
VALUE MINKNAP: 32.86
VALUE KNAP: 32.85
VALUE MINKNAP: 32.85
VALUE KNAP: 32.81
VALUE MINKNAP: 32.81
VALUE KNAP: 32.79
VALUE MINKNAP: 32.79
VALUE KNAP: 32.72
VALUE MINKNAP: 32.72
VALUE KNAP: 32.69
VALUE MINKNAP: 32.69
VALUE KNAP: 32.66
VALUE MINKNAP: 32.66
VALUE KNAP: 32.67
VALUE MINKNAP: 32.67
VALUE KNAP: 32.66
VALUE MINKNAP: 32.65
VALUE KNAP: 32.66
VALUE MINKNAP: 32.66
VALUE KNAP: 32.65
VALUE MINKNAP: 32.65
VALUE KNAP: 32.61
VALUE MINKNAP: 32.61
VALUE KNAP: 32.60
VALUE MINKNAP: 32.60
VALUE KNAP: 32.59
VALUE MINKNAP: 32.59
VALUE KNAP: 32.59
VALUE MINKNAP: 32.59
VALUE KNAP: 32.58
VALUE MINKNAP: 32.58
VALUE KNAP: 32.58
VALUE MINKNAP: 32.58
VALUE KNAP: 32.57
VALUE MINKNAP: 32.57
VALUE KNAP: 32.56
VALUE MINKNAP: 32.56
VALUE KNAP: 32.56
VALUE MINKNAP: 32.56
VALUE KNAP: 32.55
VALUE MINKNAP: 32.55
VALUE KNAP: 32.55
VALUE MINKNAP: 32.55
VALUE KNAP: 32.55
VALUE MINKNAP: 32.55
VALUE KNAP: 32.54
VALUE MINKNAP: 32.54
VALUE KNAP: 32.54
VALUE MINKNAP: 32.54
VALUE KNAP: 32.54
VALUE MINKNAP: 32.54
VALUE KNAP: 32.54
VALUE MINKNAP: 32.54
VALUE KNAP: 32.54
VALUE MINKNAP: 32.54
VALUE KNAP: 32.53
VALUE MINKNAP: 32.53
VALUE KNAP: 32.53
VALUE MINKNAP: 32.53
VALUE KNAP: 32.53
VALUE MINKNAP: 32.53
VALUE KNAP: 32.53
VALUE MINKNAP: 32.53
VALUE KNAP: 32.53
VALUE MINKNAP: 32.53
VALUE KNAP: 32.53
