*** pb_200rnd1000.dat ****
VALUE KNAP: 222.00
VALUE MINKNAP: 222.00
VALUE KNAP: 155.06
VALUE MINKNAP: 155.06
VALUE KNAP: 154.83
VALUE MINKNAP: 154.83
VALUE KNAP: 150.04
VALUE MINKNAP: 150.04
VALUE KNAP: 149.76
VALUE MINKNAP: 149.76
VALUE KNAP: 146.86
VALUE MINKNAP: 146.86
VALUE KNAP: 133.43
VALUE MINKNAP: 133.43
VALUE KNAP: 132.60
VALUE MINKNAP: 132.60
VALUE KNAP: 131.12
VALUE MINKNAP: 131.12
VALUE KNAP: 129.91
VALUE MINKNAP: 129.91
VALUE KNAP: 127.64
VALUE MINKNAP: 127.64
VALUE KNAP: 125.22
VALUE MINKNAP: 125.22
VALUE KNAP: 125.01
VALUE MINKNAP: 125.01
VALUE KNAP: 123.44
VALUE MINKNAP: 123.44
VALUE KNAP: 123.70
VALUE MINKNAP: 123.70
VALUE KNAP: 123.46
VALUE MINKNAP: 123.46
VALUE KNAP: 122.71
VALUE MINKNAP: 122.71
VALUE KNAP: 121.90
VALUE MINKNAP: 121.90
VALUE KNAP: 121.64
VALUE MINKNAP: 121.64
VALUE KNAP: 121.63
VALUE MINKNAP: 121.63
VALUE KNAP: 121.25
VALUE MINKNAP: 121.25
VALUE KNAP: 120.99
VALUE MINKNAP: 120.99
VALUE KNAP: 120.71
VALUE MINKNAP: 120.71
VALUE KNAP: 120.53
VALUE MINKNAP: 120.53
VALUE KNAP: 120.44
VALUE MINKNAP: 120.44
VALUE KNAP: 120.27
VALUE MINKNAP: 120.27
VALUE KNAP: 120.36
VALUE MINKNAP: 120.36
VALUE KNAP: 120.20
VALUE MINKNAP: 120.20
VALUE KNAP: 120.05
VALUE MINKNAP: 120.05
VALUE KNAP: 120.02
VALUE MINKNAP: 120.02
VALUE KNAP: 119.97
VALUE MINKNAP: 119.97
VALUE KNAP: 119.93
VALUE MINKNAP: 119.93
VALUE KNAP: 119.88
VALUE MINKNAP: 119.88
VALUE KNAP: 119.82
VALUE MINKNAP: 119.82
VALUE KNAP: 119.80
VALUE MINKNAP: 119.80
VALUE KNAP: 119.79
VALUE MINKNAP: 119.79
VALUE KNAP: 119.75
VALUE MINKNAP: 119.75
VALUE KNAP: 119.75
VALUE MINKNAP: 119.75
VALUE KNAP: 119.71
VALUE MINKNAP: 119.71
VALUE KNAP: 119.70
VALUE MINKNAP: 119.70
VALUE KNAP: 119.68
VALUE MINKNAP: 119.68
VALUE KNAP: 119.68
VALUE MINKNAP: 119.68
VALUE KNAP: 119.65
VALUE MINKNAP: 119.66
VALUE KNAP: 119.66
VALUE MINKNAP: 119.66
VALUE KNAP: 119.64
VALUE MINKNAP: 119.64
VALUE KNAP: 119.63
VALUE MINKNAP: 119.63
VALUE KNAP: 119.62
VALUE MINKNAP: 119.62
VALUE KNAP: 119.61
VALUE MINKNAP: 119.61
VALUE KNAP: 119.61
VALUE MINKNAP: 119.61
VALUE KNAP: 119.60
VALUE MINKNAP: 119.60
VALUE KNAP: 119.60
VALUE MINKNAP: 119.60
VALUE KNAP: 119.59
VALUE MINKNAP: 119.59
VALUE KNAP: 119.59
VALUE MINKNAP: 119.59
VALUE KNAP: 119.59
VALUE MINKNAP: 119.59
VALUE KNAP: 119.58
VALUE MINKNAP: 119.58
VALUE KNAP: 119.58
VALUE MINKNAP: 119.58
VALUE KNAP: 119.58
VALUE MINKNAP: 119.58
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.57
VALUE MINKNAP: 119.57
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.56
VALUE KNAP: 119.55
VALUE MINKNAP: 119.56
VALUE KNAP: 119.56
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
VALUE KNAP: 119.55
VALUE MINKNAP: 119.55
SI
