*** pb_1000rnd0300.dat ****
VALUE MINKNAP: 5001.00
VALUE KNAP: 3254.00
VALUE MINKNAP: 3254.00
VALUE KNAP: 2757.57
VALUE MINKNAP: 2757.57
VALUE KNAP: 2610.17
VALUE MINKNAP: 2610.17
VALUE KNAP: 2475.47
VALUE MINKNAP: 2475.47
VALUE KNAP: 2569.19
VALUE MINKNAP: 2569.19
VALUE KNAP: 2300.71
VALUE MINKNAP: 2300.71
VALUE KNAP: 1943.33
VALUE MINKNAP: 1943.33
VALUE KNAP: 1873.64
VALUE MINKNAP: 1873.64
VALUE KNAP: 1819.95
VALUE MINKNAP: 1819.95
VALUE KNAP: 1784.84
VALUE MINKNAP: 1784.84
VALUE KNAP: 1778.06
VALUE MINKNAP: 1778.06
VALUE KNAP: 1686.33
VALUE MINKNAP: 1686.33
VALUE KNAP: 1622.83
VALUE MINKNAP: 1622.83
VALUE KNAP: 1595.46
VALUE MINKNAP: 1595.46
VALUE KNAP: 1594.56
VALUE MINKNAP: 1594.56
VALUE KNAP: 1586.82
VALUE MINKNAP: 1586.82
VALUE KNAP: 1537.89
VALUE MINKNAP: 1537.89
VALUE KNAP: 1522.18
VALUE MINKNAP: 1522.18
VALUE KNAP: 1514.55
VALUE MINKNAP: 1514.55
VALUE KNAP: 1505.75
VALUE MINKNAP: 1505.75
VALUE KNAP: 1508.34
VALUE MINKNAP: 1508.34
VALUE KNAP: 1503.46
VALUE MINKNAP: 1503.46
VALUE KNAP: 1477.39
VALUE MINKNAP: 1477.39
VALUE KNAP: 1474.02
VALUE MINKNAP: 1474.02
VALUE KNAP: 1469.28
VALUE MINKNAP: 1469.28
VALUE KNAP: 1470.05
VALUE MINKNAP: 1470.05
VALUE KNAP: 1468.51
VALUE MINKNAP: 1468.51
VALUE KNAP: 1465.53
VALUE MINKNAP: 1465.53
VALUE KNAP: 1456.52
VALUE MINKNAP: 1456.52
VALUE KNAP: 1454.13
VALUE MINKNAP: 1454.13
VALUE KNAP: 1451.21
VALUE MINKNAP: 1451.21
VALUE KNAP: 1450.25
VALUE MINKNAP: 1450.25
VALUE KNAP: 1451.11
VALUE MINKNAP: 1451.11
VALUE KNAP: 1448.63
VALUE MINKNAP: 1448.63
VALUE KNAP: 1443.98
VALUE MINKNAP: 1443.98
VALUE KNAP: 1442.64
VALUE MINKNAP: 1442.64
VALUE KNAP: 1442.25
VALUE MINKNAP: 1442.25
VALUE KNAP: 1441.85
VALUE MINKNAP: 1441.85
VALUE KNAP: 1441.57
VALUE MINKNAP: 1441.57
VALUE KNAP: 1438.76
VALUE MINKNAP: 1438.76
VALUE KNAP: 1438.23
VALUE MINKNAP: 1438.23
VALUE KNAP: 1437.86
VALUE MINKNAP: 1437.86
VALUE KNAP: 1437.60
VALUE MINKNAP: 1437.60
VALUE KNAP: 1437.44
VALUE MINKNAP: 1437.44
VALUE KNAP: 1436.08
VALUE MINKNAP: 1436.08
VALUE KNAP: 1435.73
VALUE MINKNAP: 1435.73
VALUE KNAP: 1435.60
VALUE MINKNAP: 1435.60
VALUE KNAP: 1435.52
VALUE MINKNAP: 1435.52
VALUE KNAP: 1435.48
VALUE MINKNAP: 1435.48
VALUE KNAP: 1434.82
VALUE MINKNAP: 1434.82
VALUE KNAP: 1434.64
VALUE MINKNAP: 1434.64
VALUE KNAP: 1434.55
VALUE MINKNAP: 1434.55
VALUE KNAP: 1434.47
VALUE MINKNAP: 1434.47
VALUE KNAP: 1434.40
VALUE MINKNAP: 1434.40
VALUE KNAP: 1434.07
VALUE MINKNAP: 1434.07
VALUE KNAP: 1434.02
VALUE MINKNAP: 1434.02
VALUE KNAP: 1433.98
VALUE MINKNAP: 1433.98
VALUE KNAP: 1433.93
VALUE MINKNAP: 1433.93
VALUE KNAP: 1433.93
VALUE MINKNAP: 1433.93
VALUE KNAP: 1433.75
VALUE MINKNAP: 1433.75
VALUE KNAP: 1433.73
VALUE MINKNAP: 1433.74
VALUE KNAP: 1433.69
VALUE MINKNAP: 1433.69
VALUE KNAP: 1433.67
VALUE MINKNAP: 1433.67
VALUE KNAP: 1433.66
VALUE MINKNAP: 1433.66
VALUE KNAP: 1433.59
VALUE MINKNAP: 1433.59
VALUE KNAP: 1433.57
VALUE MINKNAP: 1433.57
VALUE KNAP: 1433.56
VALUE MINKNAP: 1433.56
VALUE KNAP: 1433.54
VALUE MINKNAP: 1433.54
VALUE KNAP: 1433.55
VALUE MINKNAP: 1433.55
VALUE KNAP: 1433.53
VALUE MINKNAP: 1433.53
VALUE KNAP: 1433.50
VALUE MINKNAP: 1433.50
VALUE KNAP: 1433.48
VALUE MINKNAP: 1433.48
VALUE KNAP: 1433.48
VALUE MINKNAP: 1433.48
VALUE KNAP: 1433.48
VALUE MINKNAP: 1433.48
VALUE KNAP: 1433.48
VALUE MINKNAP: 1433.48
VALUE KNAP: 1433.46
VALUE MINKNAP: 1433.46
VALUE KNAP: 1433.45
VALUE MINKNAP: 1433.45
VALUE KNAP: 1433.44
VALUE MINKNAP: 1433.44
VALUE KNAP: 1433.44
VALUE MINKNAP: 1433.44
VALUE KNAP: 1433.44
VALUE MINKNAP: 1433.44
VALUE KNAP: 1433.44
VALUE MINKNAP: 1433.44
VALUE KNAP: 1433.43
VALUE MINKNAP: 1433.43
VALUE KNAP: 1433.43
VALUE MINKNAP: 1433.43
VALUE KNAP: 1433.43
VALUE MINKNAP: 1433.43
VALUE KNAP: 1433.43
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.43
VALUE MINKNAP: 1433.43
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.42
VALUE MINKNAP: 1433.42
VALUE KNAP: 1433.40
VALUE MINKNAP: 1433.40
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.41
VALUE MINKNAP: 1433.41
VALUE KNAP: 1433.41
